y_true,pred_ridge,pred_transformer
4.103050708770752,4.0668792724609375,4.120913505554199
3.962606191635132,4.024526596069336,3.9463255405426025
4.019032955169678,4.02337121963501,3.9833037853240967
4.110724449157715,4.184613227844238,4.016947269439697
3.9886481761932373,3.9933252334594727,4.01669454574585
4.0295867919921875,4.092515468597412,4.051084518432617
4.2757487297058105,4.199069976806641,4.298429489135742
3.9089672565460205,3.8887197971343994,4.027873516082764
4.073461532592773,3.9359679222106934,4.044185161590576
4.031569957733154,4.044829368591309,4.02490758895874
4.1849751472473145,4.123597621917725,4.1935224533081055
4.067666053771973,4.051138401031494,4.046485424041748
3.9123282432556152,4.03162956237793,3.8375561237335205
4.301659107208252,4.185802936553955,4.310445308685303
4.413634777069092,4.361641883850098,4.501599311828613
4.600046634674072,4.417421340942383,4.555388927459717
3.96463680267334,3.8433046340942383,3.978245496749878
3.766040802001953,3.790295124053955,3.7200446128845215
4.136371612548828,4.143458366394043,4.1454758644104
4.057399749755859,4.171543121337891,4.130391597747803
3.971090316772461,4.187861919403076,3.8658456802368164
3.9283957481384277,3.969611167907715,3.886744737625122
